customer_id,cluster
37614,5
18906,4
2127,4
21070,4
22389,5
38927,6
37046,5
33340,4
9471,6
37873,5
9688,5
1600,5
35018,4
13877,5
2058,6
29870,4
35084,4
1079,5
4587,5
18912,5
6576,4
11266,4
24552,6
19054,5
19500,5
10734,4
29084,5
10685,6
2564,4
16673,5
11139,6
4362,4
2794,4
26695,4
7160,5
13349,4
13255,4
21547,6
26269,6
9245,4
9389,6
10844,5
7699,5
31552,5
36261,6
2958,4
38046,6
14017,5
20036,6
23649,6
14731,5
30490,6
18889,5
20586,4
15590,5
29596,5
29135,4
8226,5
26904,4
6835,5
37778,6
10570,6
11273,4
19894,4
27456,5
27627,4
667,5
27513,4
12969,5
33798,6
23113,6
38804,5
2837,5
12752,5
36133,5
25564,5
387,4
18571,6
8315,4
6161,5
16306,4
12259,4
29967,4
29515,5
31378,6
2192,6
15999,5
39831,5
23063,5
16487,5
19906,4
16438,6
34826,4
24013,5
25066,5
33239,5
22829,6
1630,4
14744,6
17306,5
37258,4
696,4
35294,6
29344,6
32682,5
5343,4
17578,6
2000,5
5000,5
33547,5
17588,6
32559,4
10086,5
16308,5
20898,5
27838,4
668,6
32019,5
16747,4
8870,6
15439,5
2622,5
24044,5
4097,4
19969,5
3481,6
12822,5
5472,6
39162,5
100,5
20356,4
36230,4
9742,5
24616,5
19227,5
29961,6
11256,4
1017,5
24280,4
17972,6
8294,6
2255,5
23362,4
6650,5
31584,5
25803,4
8322,6
29240,5
31365,6
23570,5
27342,6
12495,6
13842,4
16934,5
19344,4
23164,6
19888,5
17275,5
32280,6
5002,5
24672,6
11002,5
3211,6
18490,5
15218,4
24050,6
25001,5
27491,5
39424,5
27734,6
29542,4
15225,5
10232,4
19753,6
50,5
27234,4
27424,6
33438,5
27088,5
3499,6
23894,5
37356,6
16381,5
22650,4
19198,4
39691,5
16345,6
15448,5
30574,5
36372,6
9522,5
5513,6
3251,4
34968,5
13022,6
37374,4
19464,6
5477,6
7694,5
28988,5
35981,5
7645,6
16285,6
12463,5
7310,6
34801,4
39634,5
20514,6
23844,5
9404,5
37913,4
24955,4
8201,6
35976,5
11812,4
996,5
5508,6
14338,5
35123,6
8677,5
24910,4
8539,4
27947,6
23620,6
5172,4
13387,5
32060,5
3927,5
28166,5
22967,5
15667,6
9398,6
8808,6
27492,5
10912,6
33953,6
26859,5
14977,6
19870,6
20424,5
16177,5
17443,6
26920,4
27462,5
34313,5
12404,5
33066,5
16361,6
34455,6
1292,6
10165,5
18978,5
15620,4
38475,5
15638,5
8261,6
16603,5
33332,6
15427,4
38620,6
4935,4
24710,5
24798,5
4359,5
9421,6
28837,6
7824,6
4803,5
13080,6
18290,6
15322,6
27083,4
32451,5
19156,4
24168,5
37506,5
2013,5
29853,6
16800,6
21424,4
39198,5
25580,6
26824,5
22713,4
8771,5
11502,6
30250,4
38157,6
17789,4
4974,6
32442,5
26126,5
2366,5
38285,6
13757,5
31975,6
6152,6
14589,4
36626,6
34789,6
13175,5
38610,5
10282,4
28359,5
26685,4
18650,4
19586,5
3764,4
23654,5
16154,5
35475,5
19999,5
13094,6
34754,5
13675,4
2784,5
3262,6
12252,5
2250,5
11782,4
8158,5
13332,4
38110,6
6446,5
36245,4
558,6
3866,5
2669,5
6080,5
14860,6
31150,6
18145,6
34032,5
31165,6
4135,5
24640,5
28297,5
34777,5
37041,6
26607,6
1568,4
33683,4
28884,5
30477,6
28973,6
10059,6
37196,5
32674,5
389,6
1973,5
13001,5
8555,5
37077,5
4567,5
2630,5
11974,4
1898,5
23542,6
23705,5
1233,4
12763,6
1692,5
86,6
8846,5
27806,5
11174,5
14975,5
5795,5
17264,6
16337,6
26918,4
8109,5
37490,5
6670,5
18826,6
22299,5
25996,6
22264,5
1915,6
25481,5
22014,5
9801,4
9051,5
3075,4
27373,6
34341,4
5659,6
24794,5
39131,5
903,5
22802,4
28987,6
32168,5
8504,6
8997,5
1285,5
17256,4
27675,5
35669,4
6572,5
341,5
16124,5
37803,5
39943,5
33603,5
38450,4
30264,5
14443,6
28956,5
11284,5
9610,6
38305,6
21837,6
28882,6
20687,6
15512,6
38543,4
25431,5
22859,4
35907,4
25143,5
18430,4
31848,5
33929,5
24125,5
38996,4
35651,4
30825,6
30615,5
614,4
37499,6
31312,5
14619,4
39150,6
21387,6
25619,4
10180,5
18108,6
35833,5
8442,6
36258,4
3050,5
14901,4
4647,6
16868,4
30863,6
12038,6
36684,4
29501,4
28560,5
5386,4
24178,6
4232,5
37908,5
39491,5
4700,4
17297,5
13878,6
38058,6
62,5
4459,5
17821,4
30805,6
31026,5
24053,4
18195,6
31437,5
31448,5
9659,5
19146,4
38797,4
23503,6
17488,5
4811,5
10740,6
4193,5
29846,5
37966,4
1625,4
26502,5
34774,6
10124,4
10777,5
26572,5
29295,5
1758,5
29714,5
37194,5
21902,4
21461,4
6347,6
25997,5
17718,5
18940,6
37029,6
33416,5
23303,6
39273,6
4017,5
14237,4
20790,6
22215,5
35794,4
15883,4
17405,5
18441,5
39433,4
19658,4
20105,5
19474,4
37386,5
10218,4
7138,6
3424,5
16513,5
23761,5
14442,6
27755,5
16542,5
897,5
14950,5
30193,4
30194,6
10715,6
35410,4
11376,5
14263,6
6824,5
34168,4
27761,4
28824,4
33151,5
27571,6
11849,4
27519,6
10333,4
20934,4
7007,6
28486,5
26614,5
31709,5
15705,4
22416,5
7903,4
11448,4
4787,4
9149,6
587,5
8918,6
35915,5
12524,4
11622,5
34488,6
32398,6
24005,5
11580,5
16141,6
13698,6
16885,5
14133,4
25830,5
22313,5
32560,6
24304,5
7147,5
27291,4
14885,6
19256,5
31194,5
32096,5
27547,6
184,6
11554,5
38613,6
30810,6
35820,6
8741,6
21941,6
25372,6
14499,5
11271,4
31112,5
36489,6
38081,5
26057,5
12132,5
1771,5
27001,5
33420,5
28098,6
656,6
11478,6
14680,6
15021,5
24052,4
16480,5
14458,5
17094,5
4871,5
8448,6
25115,5
14876,6
1645,4
26100,5
10535,5
17002,5
34139,5
36994,6
30875,4
6558,5
26529,5
29151,5
34237,4
21470,5
7692,5
6150,4
13587,5
16022,6
31144,4
35277,5
3100,6
23784,5
28684,6
33411,5
16038,5
13628,5
27498,5
16938,6
34803,6
16481,4
26796,5
14174,6
10238,4
14616,5
19004,5
8423,6
39059,6
34897,5
23366,4
23974,5
28887,4
36256,4
24216,4
10635,6
28613,4
21810,5
37470,5
30999,5
39140,4
30126,6
14170,5
27225,5
36844,5
19974,4
26778,4
1333,6
13777,4
38983,4
12483,6
15338,5
25535,5
35360,6
37767,4
18772,6
9303,6
1589,5
36539,6
14718,6
22424,5
33317,4
26298,5
10097,5
12310,4
13853,6
11306,4
36421,6
30828,4
11343,4
15332,5
17857,4
5381,5
9172,4
34572,6
3220,5
34748,6
14472,6
5837,6
27411,6
20977,4
39643,4
29898,4
60,6
2382,5
5854,5
29941,5
13046,4
31430,5
8148,4
24209,4
4863,5
1944,6
17388,5
17419,4
28617,4
13452,5
38242,5
5125,6
21466,6
1396,4
30719,5
12072,6
39158,6
19356,4
5191,4
38145,6
39065,5
9581,6
39357,5
24376,4
4806,5
18658,6
39163,6
29134,6
39136,4
34936,5
27903,4
2281,4
23656,6
29125,4
19367,6
1792,5
13856,6
15626,4
27005,5
23233,5
3098,5
20539,6
7931,5
17358,6
28208,4
4506,5
26872,5
15891,6
39323,5
10932,6
34762,5
11869,4
15369,6
23606,5
13906,5
37266,5
9052,6
22927,5
39941,4
16718,5
2523,5
39283,5
5061,5
10513,6
20577,5
11251,5
26702,5
16793,4
34889,4
35174,4
2031,6
3666,5
33743,6
1115,4
18675,5
36226,6
24962,6
14094,5
13670,6
2453,6
18704,5
35086,4
24395,5
6685,6
36854,5
15876,5
24546,6
26128,5
4156,4
22417,4
16376,5
25695,5
31803,4
38925,4
4561,6
15840,6
21456,5
6164,5
22861,6
3022,5
29008,6
34399,6
2438,4
33986,4
21088,5
6188,5
38062,6
37718,5
15482,6
20248,6
9732,6
28478,6
32178,5
13673,4
20531,6
30553,4
5085,6
27108,4
5098,5
35763,6
6375,6
36537,6
7483,5
18475,5
30163,5
8914,6
24071,5
26962,5
17361,6
17780,5
14426,6
8200,4
30543,6
21334,4
29404,4
1713,6
26212,5
17504,5
23284,5
32869,5
19996,6
39106,5
24139,5
3668,4
33351,5
2169,4
24262,5
14257,4
795,5
29633,5
32238,5
17796,5
33800,4
36721,6
1971,6
38067,6
38508,5
34377,5
34043,5
1807,5
33311,4
22022,5
37916,5
24894,6
8024,4
19592,6
8232,4
20237,5
1835,4
15347,6
34806,5
39372,4
15139,4
13731,4
29503,4
20831,6
24180,6
13537,4
5568,4
35213,6
26466,6
185,5
22654,6
4029,6
8491,5
28115,6
6459,6
38807,6
37557,6
12800,5
3111,5
25456,5
14685,5
8527,5
34460,5
10260,4
2982,4
37441,4
34710,5
33039,6
21234,4
37054,5
6118,5
31048,5
15889,5
30691,4
24226,5
15245,5
18620,5
17341,6
25309,5
26091,6
5801,6
16854,5
8335,5
14337,5
1151,4
2396,6
24189,4
26333,6
12511,6
35256,4
4196,5
34918,4
29337,5
31727,5
1391,5
34802,5
5031,5
19252,4
27146,6
7990,5
12726,6
421,6
33140,4
28094,5
4758,4
25893,6
53,5
28750,4
11797,6
31183,6
34400,6
33021,5
8623,5
22437,5
2997,5
2111,6
28821,6
22131,6
21687,6
21988,5
18255,4
30050,5
7396,6
12444,5
9049,4
31085,5
37217,5
31139,5
13366,6
17852,5
14476,5
14557,4
32671,6
900,6
4486,6
11599,6
29270,5
16200,5
16102,6
33460,6
14524,5
15814,6
28808,4
32377,6
23800,5
20442,4
28394,6
15450,5
24440,5
34956,6
20389,5
32253,6
38351,5
3759,4
31485,6
31218,4
30275,5
18560,4
18895,6
11490,5
7491,6
20161,5
24011,4
29678,5
36392,5
20003,5
30444,5
33220,5
39180,6
1086,6
2954,6
17632,5
8256,4
16230,5
18250,5
37002,5
32819,4
12566,5
7164,5
19316,5
36704,5
8326,5
11162,5
21638,6
34419,5
7452,4
20053,4
1874,6
32151,5
10853,6
38428,4
2473,5
7345,6
37667,5
18482,6
25285,5
20190,5
25203,5
13936,4
38488,5
3461,5
515,5
17373,6
2738,5
33846,6
27477,6
4098,5
26494,5
19626,6
21247,5
26130,6
28490,6
19771,5
38473,6
35056,5
2854,6
20666,5
27449,6
37672,5
3413,5
32097,5
38695,4
28063,6
19948,6
3313,6
27743,4
10787,6
15900,4
8835,4
22397,5
37421,5
36307,6
23929,5
32233,6
28533,6
21479,4
39796,5
5640,5
16346,5
5177,5
19009,6
11824,5
28656,5
7615,6
14128,5
17016,6
16877,5
39199,4
21550,5
36658,5
28911,6
27647,5
7222,5
9854,5
38821,6
30973,5
1486,5
35426,6
30078,5
5694,6
1448,5
10347,4
31337,4
11810,4
29602,4
16147,5
755,6
12742,4
31326,5
38385,4
17919,6
11924,6
21545,6
10832,6
9228,4
30742,6
2887,6
18909,5
11990,5
9702,4
24454,5
19136,6
13324,6
2408,5
38167,5
3254,5
34975,5
7818,6
7152,5
9339,4
3859,5
39753,6
4604,4
14674,6
8364,5
39216,4
29305,4
12447,4
18372,4
27998,4
19516,6
13469,6
15228,5
9100,5
23363,5
14275,5
37969,4
3608,5
39761,5
13985,4
35811,5
5409,6
26213,6
33522,5
3620,4
27453,4
842,5
24343,4
13086,6
12925,4
25662,5
25441,5
38401,6
12028,4
34492,5
27749,5
27732,6
31269,4
11968,4
2004,6
36789,4
21646,5
5961,6
17830,4
17966,4
30452,6
11346,6
39956,4
1628,4
39551,6
13808,6
14652,5
37057,5
31896,6
26734,4
10401,5
36606,6
28197,5
15378,6
20164,5
14155,5
30584,6
6366,6
37781,5
15362,6
33981,4
36690,6
989,5
14903,5
4958,4
35040,6
17008,5
32774,5
15408,5
1147,5
11110,5
3203,6
34510,5
5901,4
37027,5
35098,5
4635,4
36823,6
24197,6
36618,6
30968,5
17712,4
32926,5
4736,5
35687,5
20340,6
39338,5
27061,6
14294,4
29966,5
29046,5
11748,6
30183,6
7429,5
25017,5
2766,5
33659,6
14699,5
18281,4
17980,5
23228,5
19750,5
20638,5
11771,5
25585,5
35030,4
1202,5
9114,5
9800,5
1806,5
3835,4
23488,4
33390,5
19303,6
29363,6
4004,5
32883,5
7664,6
14905,6
26884,6
27677,6
33436,4
16417,4
17252,4
28326,5
1837,5
24850,5
16652,5
35973,4
31104,5
3925,5
11169,4
8988,5
1676,4
5793,4
19433,6
4047,5
9720,5
12904,5
4477,6
6422,4
22363,4
9616,5
3117,6
37955,5
2347,5
14365,6
17385,5
30995,5
14184,5
2242,5
5048,5
11465,6
4810,5
20321,6
6023,6
10283,5
22203,5
28872,4
26278,5
15196,5
31002,6
11704,5
33712,6
23179,5
28780,5
33222,5
7642,4
12367,5
24516,4
3284,4
14954,6
6021,6
3133,5
26912,5
26988,5
34652,4
19976,5
4364,6
11520,5
20286,6
30353,4
28612,5
23852,5
8410,5
23440,5
10462,4
21414,6
39470,5
3944,5
39256,6
20298,4
27468,6
5536,5
29458,6
38334,5
26151,5
24335,5
38726,5
14938,4
6754,4
32510,4
16463,6
19711,6
11791,6
8943,6
13794,4
25360,4
35009,4
38707,4
33368,5
12270,4
20350,6
27773,5
2774,5
38361,6
32106,5
19095,6
35361,6
14258,4
4361,4
12435,6
4230,5
22682,5
21923,6
1900,5
15407,6
35927,6
35890,5
33583,4
8785,4
39859,4
8791,6
12790,6
35295,5
34750,5
15969,6
26842,6
7156,6
934,5
25376,6
18828,5
20253,6
11042,5
21513,5
16387,6
10567,4
22738,4
38544,6
26651,5
26549,6
34148,5
3916,4
26784,4
27497,4
35578,5
25673,4
24544,5
191,4
11164,4
9824,4
31385,6
24487,6
23481,4
32971,4
26469,5
30265,4
16925,5
21272,5
32730,4
21377,5
36448,5
21635,6
38243,5
28158,4
13246,4
6154,4
16897,5
5119,5
983,4
22163,5
25216,5
17386,5
35589,5
26424,5
13432,6
5055,5
32640,5
33673,6
9910,5
33668,4
7211,5
15580,6
37633,4
17135,5
30774,5
27042,5
1426,6
39768,5
30011,4
3999,6
2639,5
3136,5
18436,5
22988,6
31421,4
24156,4
38267,5
17959,5
36430,4
30151,5
37394,5
31115,4
31299,4
24696,4
32488,4
32565,4
38458,5
17168,5
19268,6
12037,4
26596,5
30292,5
39588,5
29177,5
30812,5
11931,4
25306,5
24614,5
34244,5
28087,5
6943,6
6627,5
33869,6
21314,6
15747,4
33468,4
29262,5
4771,4
1311,6
5474,5
35583,5
7225,4
28851,6
22575,5
28116,4
27987,5
5970,6
10661,5
36646,6
23385,4
4068,5
33557,5
36101,4
11921,6
25391,4
13730,5
39707,6
23394,5
24242,5
35070,5
22431,5
24090,4
21146,5
16676,5
17149,6
11619,4
26733,6
38029,5
7790,5
18310,5
3643,4
38502,5
37915,5
27866,5
12915,5
18943,5
24237,6
39582,5
4695,5
29978,5
9559,5
16204,5
5783,5
1518,5
33599,5
39703,5
1105,4
8431,5
28892,6
38589,5
11928,6
38014,6
9112,4
26981,5
562,5
33173,5
13658,5
6687,5
14857,6
4833,5
3706,5
8738,5
35821,6
39650,6
33718,5
3837,5
230,4
8081,5
17878,5
26531,5
24490,5
4849,4
36153,5
6973,5
34022,5
27306,5
19335,5
21002,4
37174,6
36000,6
30385,4
5163,6
20474,5
14159,6
32224,5
34096,5
37691,5
3629,6
37454,5
12379,6
10615,5
17240,6
8676,5
22023,6
38746,5
8463,5
18514,5
26470,5
38038,6
7246,5
27235,6
32809,5
39879,6
6399,6
36339,5
17623,6
31253,4
31349,5
36954,5
948,5
39777,4
1993,5
28947,6
1210,5
11182,5
14999,5
22368,4
16006,5
34356,6
9354,4
34216,4
1917,5
4451,6
9483,5
17525,5
13544,5
2489,6
36694,4
32664,5
14497,5
18053,5
23758,5
33216,4
39706,4
18997,5
34192,5
35214,5
37758,5
2291,5
37964,4
33767,4
20534,5
27,6
13453,6
11647,5
22334,5
1646,6
22608,6
16891,4
14519,5
9755,5
25167,4
26226,6
27368,4
12138,6
12458,5
39430,5
36738,5
24093,5
9963,5
25434,6
3990,4
9643,6
37646,5
34659,4
11794,5
32573,5
25845,6
39032,5
10261,6
16507,4
4644,4
31331,4
12774,5
13327,6
39576,4
1876,4
5003,5
21166,6
13149,4
17720,6
16175,5
2423,5
6787,4
39204,5
17867,6
11021,6
18003,5
8090,5
32320,5
16464,4
33309,4
17595,5
19833,5
38064,4
12537,5
3331,6
23842,6
25868,5
36714,6
1957,5
34532,6
16401,5
9668,5
11588,6
418,6
2185,6
19018,4
5607,4
28772,6
20904,5
24834,5
33277,6
16113,5
29894,6
5084,4
29283,4
251,5
17787,5
28315,5
31608,4
25345,6
1221,4
17052,6
12741,6
24384,5
22035,4
7418,6
15515,6
20342,4
36926,6
9455,6
21630,5
16271,6
5978,5
2239,5
27360,5
3890,4
23843,4
27963,6
35521,5
6126,5
24636,6
18654,5
22618,5
18603,4
20399,6
13497,6
32562,5
26172,6
18513,6
2401,6
24709,5
14956,5
1404,4
6511,4
38150,5
34513,5
2267,4
31090,5
13101,4
33418,5
18437,5
18893,4
37363,5
25815,5
10409,5
33442,4
3624,6
38008,6
31891,6
11822,5
6406,5
30228,5
36510,6
2050,6
35187,5
35753,4
8716,4
20972,5
32086,4
21001,5
3555,5
37407,4
13914,5
29162,4
29397,5
28523,5
20894,4
26406,5
16025,6
25679,5
33591,6
27938,4
17011,5
20679,5
25690,5
23621,6
3229,6
27843,5
6987,4
30459,5
37330,4
2526,5
7358,5
18271,5
28640,4
28446,5
10795,5
31754,4
5033,4
21815,5
38534,6
38189,5
15901,6
25162,6
22451,4
24682,6
27122,4
38897,6
33823,5
16865,5
8348,5
11844,6
18527,5
25793,6
36641,5
15799,5
6352,5
15529,5
25160,5
35483,5
6209,5
16633,5
2174,6
838,5
38403,5
27591,5
24559,6
35648,4
17882,5
12175,5
15733,5
39616,5
24535,5
7538,5
33205,6
22786,5
8126,5
13039,5
37576,4
39397,4
9091,6
3449,6
18908,4
39119,6
12450,6
22749,6
28524,6
23518,6
30145,6
5918,5
33053,6
35014,6
15443,5
39350,6
27142,5
5374,6
26458,4
15318,4
30981,5
25787,6
10722,5
13113,5
10402,5
30445,6
23252,5
724,5
35443,5
7161,6
4775,5
37413,5
2110,6
29339,5
11297,5
1475,5
11079,6
33879,6
34272,6
29643,5
18724,5
35328,6
7996,5
17279,4
15254,5
31214,6
9202,5
36334,4
14623,4
20581,5
26189,5
27264,6
12085,6
17478,4
28718,4
29574,6
3276,5
34680,5
10784,4
35413,5
9432,6
17599,6
12966,5
16351,6
15429,6
12968,4
36687,5
2275,4
15650,6
36523,4
9630,6
22679,6
22597,5
10866,5
26550,4
29438,5
33680,6
24730,5
27000,5
23396,5
27534,4
36676,5
26383,5
30638,6
33374,5
20415,5
20770,4
12400,4
31487,6
16501,5
1276,5
29800,4
6758,5
18123,5
25960,5
29017,5
2758,6
31979,5
33292,6
11258,5
19292,5
18338,6
12137,5
25229,4
26471,5
10431,5
22672,5
18005,5
6689,5
35297,6
3152,4
35356,4
3336,5
22485,6
23909,5
26564,6
29368,6
34007,6
33105,4
27150,4
37538,4
34005,5
5852,5
18311,5
20193,4
4548,6
21529,4
7947,5
38012,5
8147,4
31279,6
11367,6
11519,5
20587,5
16953,4
6000,6
11347,5
27689,5
37071,5
27422,5
18367,5
22050,6
29930,1
6813,3
39451,1
21557,2
28952,3
24143,2
35596,1
13243,3
11783,1
39157,3
6849,1
7243,1
20841,2
4864,1
33104,2
22380,3
732,1
22169,1
1026,2
22279,2
20588,2
36763,1
7209,1
26267,1
10438,1
21417,3
29181,2
26516,3
37593,1
25965,2
2196,1
12775,3
5452,2
1843,3
6448,1
1810,1
2728,1
35994,1
24587,1
34269,3
25752,1
38721,1
38092,3
34266,1
30802,1
37533,3
17486,1
20612,1
23799,1
7349,3
15061,1
33916,3
5705,1
21609,3
2098,3
25405,1
21567,1
32458,2
29757,2
33686,2
9032,3
37056,1
17083,2
13735,3
35999,3
14218,3
11278,2
13720,2
37137,3
3259,3
32390,1
22044,1
21789,1
20057,2
24726,2
9459,3
15367,1
27204,2
15991,3
2605,2
31953,1
17178,3
7117,1
8685,1
8532,2
36529,1
27389,1
11592,1
2527,3
37625,3
22619,2
25389,1
39820,2
11614,3
15549,2
13993,1
17057,1
18875,3
25442,3
10500,3
11416,1
482,1
33356,3
25805,2
19117,1
36761,1
32882,1
20272,2
25401,3
18638,1
1119,1
16720,1
30480,3
10171,1
11460,3
17447,1
37007,3
34084,1
19624,3
34379,3
17759,3
11151,2
38511,3
12201,1
14166,3
33778,3
28015,1
21929,3
4164,1
5082,1
34621,2
32547,1
11496,1
25553,1
97,2
33290,1
12811,1
14962,3
1932,2
36564,1
20564,3
32050,2
3907,1
4814,3
8199,1
17203,1
12897,1
31443,3
15522,2
4395,1
9394,2
17594,2
13585,2
37239,2
38438,3
24564,2
26811,2
10156,3
3244,1
2462,1
32301,1
32295,3
23493,3
33923,3
9978,3
39629,3
32620,3
26101,2
34250,2
20081,2
23200,2
23899,1
18980,1
27666,3
12747,1
37495,3
10138,2
16889,3
34164,1
28913,2
21153,2
21556,2
6616,3
35448,3
7600,3
10195,3
18562,3
11122,2
31246,2
2921,1
13180,3
38105,1
11941,1
9985,1
5594,1
33890,1
11295,3
20328,1
40,1
7137,1
31733,1
32526,1
17499,3
30636,1
23020,2
37986,1
30808,3
18191,3
31811,3
2909,3
34708,2
26281,3
1308,3
23380,3
18276,1
927,3
15897,3
29692,1
6611,3
15247,1
17819,3
5520,1
6899,3
32479,3
6668,2
33046,2
10544,1
33507,2
15119,1
8496,2
5081,3
17481,3
36629,3
35815,1
34700,1
23689,3
26601,2
497,2
34702,3
427,3
10913,1
22514,3
31226,1
28339,3
29349,3
28538,1
18238,1
7657,1
2994,1
4729,2
14543,2
21230,1
24948,1
21227,3
2596,3
506,3
5324,3
9660,3
36613,3
16583,2
5778,2
6568,3
27533,2
38722,1
34326,1
39022,1
34417,1
27733,2
17749,1
3145,2
15121,1
21982,2
29126,1
36671,2
34667,3
25825,1
36379,3
25929,1
35185,1
33152,3
32208,2
21892,1
6146,1
467,1
30310,1
15890,2
9452,3
22066,1
13766,3
702,1
14043,1
29613,3
28101,3
25763,2
32793,1
36923,3
33043,1
2142,1
14328,1
32223,3
30475,2
39368,3
14717,1
32210,2
32808,2
31088,2
29437,2
395,1
31285,3
19348,1
7172,1
26782,2
12123,1
18396,2
38207,2
15793,2
31301,2
34854,3
27298,1
21079,2
25616,2
13016,1
27281,3
38295,2
21179,3
34629,1
8430,3
24513,1
30662,2
22598,3
31562,3
13045,2
39211,1
39369,1
27529,1
34424,1
14660,3
27767,1
28233,3
21169,3
22504,3
26929,2
28437,1
11590,1
11413,2
6304,3
18467,1
24576,2
37496,1
18662,2
39222,3
10893,3
20137,2
8319,1
36438,2
8560,1
6409,3
27028,1
24477,1
6157,1
27632,3
27920,1
67,1
39417,3
22309,1
9071,3
36106,2
29729,1
23889,2
32616,3
25951,2
29083,1
33897,2
16451,3
7199,1
26977,2
38312,3
17347,2
32780,3
26831,2
19189,3
13580,2
19521,1
12756,1
39772,3
18222,3
36992,2
27928,2
25157,3
4962,2
39957,1
32287,3
35461,3
39200,3
4544,1
24993,1
14122,2
34790,3
38102,2
14830,1
19832,1
7454,3
9783,2
14721,1
27133,1
13699,2
7066,3
9879,2
31517,1
3602,1
33697,1
30537,1
32787,3
16134,2
4412,3
13947,1
38104,3
12913,1
39581,3
25351,3
804,1
25008,3
29645,1
26530,1
15994,1
21383,3
30991,1
7712,1
36772,3
11936,2
6892,1
33569,3
30772,2
12424,3
26755,2
658,2
36943,2
24162,3
5350,2
5600,2
15509,3
15980,3
39738,2
5028,1
5909,1
30350,3
25361,1
30487,1
6270,2
27629,3
29975,2
10742,1
10955,3
15483,3
11453,1
21972,3
14144,1
102,3
7001,3
22210,2
13061,2
27789,1
1647,1
11133,1
13555,1
21656,1
10689,1
31856,3
11629,1
29928,2
19448,3
8549,2
38723,1
3901,2
29033,3
29020,3
20569,1
38377,1
38649,3
446,1
2888,3
17587,2
36728,1
11222,2
11428,1
21870,2
7912,3
30996,2
38254,3
17750,1
6721,2
30267,3
5483,3
28940,1
24772,1
19358,3
28789,2
15366,2
24880,1
4616,2
38562,3
18982,1
3677,1
34496,1
27681,3
35240,3
2570,3
36217,3
17087,1
14398,1
23577,1
17309,2
21437,3
35449,1
3696,3
12848,2
2345,3
34186,1
24984,3
20990,1
21766,3
21999,3
20101,1
14775,3
35150,3
7378,3
20132,2
33728,2
27916,2
31237,3
20604,3
5561,1
20031,3
13359,3
34123,3
6972,1
10810,1
32015,3
20936,1
39646,3
20720,1
7805,2
15853,2
6243,2
14978,3
18714,2
26603,1
35151,1
4010,1
7521,1
17686,1
9189,2
32321,2
38443,3
21861,2
32724,2
4284,2
26940,2
39617,2
28265,3
39779,1
10040,1
17672,2
13331,1
33190,1
39828,3
5718,2
32424,1
10378,1
13125,3
4654,3
31525,1
2496,3
19081,3
7261,3
15567,3
23184,3
3879,1
24663,1
5318,1
30834,3
21812,2
30752,3
9852,1
33008,3
17056,1
9016,2
1581,3
39501,1
25398,3
27364,1
16171,3
37933,3
9840,3
17055,3
4433,1
12718,3
10004,1
12430,2
187,1
16277,1
20995,1
26942,1
32180,2
32475,2
31215,3
15490,3
22298,3
17063,3
14264,1
14976,3
19262,3
34907,1
3456,1
11658,3
27792,3
34728,1
1872,2
17329,1
30830,3
26720,2
23941,1
38988,3
7074,2
28921,1
28102,1
4748,3
29677,1
37236,3
26813,1
17401,2
33022,3
15935,1
4468,1
9993,3
7992,1
32454,2
14641,3
31612,3
17651,3
14930,3
9362,3
38357,1
29433,1
20727,2
5498,1
23593,1
14805,3
31609,1
27024,3
26395,3
27124,1
23223,1
6719,3
18949,3
28090,2
24718,3
31209,3
27006,1
6357,1
38290,3
27044,3
23499,2
9276,3
560,1
12521,3
27320,2
36548,3
6101,1
22828,1
12469,2
6345,1
4633,1
30997,1
34441,3
14604,1
2349,2
30411,2
23610,3
30569,3
32044,3
12795,1
190,2
28148,2
25042,3
37242,2
33706,1
9221,2
9519,3
1965,3
6230,3
9883,3
33998,3
21177,3
6073,1
21033,1
537,1
36727,3
675,3
4842,2
30980,1
5004,2
24789,1
14402,3
33346,3
18883,1
3781,2
36031,3
10413,3
956,1
22123,2
14985,3
39791,1
36428,1
34366,3
17586,3
20832,2
19739,3
6197,3
30518,1
33313,2
867,2
23897,3
26504,3
5613,3
33147,2
2610,1
9846,1
34151,2
1461,3
34476,3
12378,1
34102,1
5833,3
32684,1
22327,3
6260,1
18839,3
22979,1
2992,1
25408,3
30699,1
3470,1
18278,2
1567,1
37719,1
6765,2
1298,2
35217,2
1212,1
28608,2
10192,3
4897,2
20578,2
32249,2
30295,3
29001,1
16764,1
16349,2
30653,1
5697,3
13765,3
11667,1
22006,3
20858,1
2449,2
15489,3
25046,1
17666,2
17814,1
8346,2
14791,2
25377,2
8290,2
38017,1
4875,1
23708,3
20960,3
31542,2
20728,3
25771,3
37610,3
19817,1
8152,2
5199,2
5230,3
9826,1
26289,1
11317,3
7057,2
6667,1
19575,2
12280,2
22081,3
22572,3
5756,1
28442,3
9744,1
17680,1
27181,3
2240,3
20453,1
26526,2
16404,1
15832,1
29686,3
26105,3
23451,2
12638,2
14502,1
1954,1
39392,2
14689,3
10711,3
1491,2
30958,3
18200,2
30018,3
16347,1
22892,1
20951,3
37452,3
24863,1
20994,2
39664,1
22247,1
4693,1
28902,3
3574,2
8706,2
10827,1
22394,1
29938,3
7648,1
7585,1
9550,3
34305,1
13732,2
27114,1
8618,3
2704,1
18618,1
17303,1
35270,1
25966,1
39373,3
3599,2
26638,2
4355,3
12692,3
17272,2
34254,1
19366,1
35844,3
24165,3
